"","IDs","Passagers","Jour","Heure","nb","prix_moyen"
"74613",37886,4,NA,NA,2,0.427472527472527
"74614",37886,5,NA,NA,1,0.181451612903226
"74615",37887,1,NA,NA,15,0.395318843126183
"74616",37887,2,NA,NA,2,0.49951690821256
"74617",37887,5,NA,NA,1,0.28968253968254
"74618",37888,1,NA,NA,15,0.294351784990899
"74619",37888,3,NA,NA,2,0.548333333333333
"74620",37889,1,NA,NA,12,0.547444936644324
"74621",37889,3,NA,NA,2,0.45625
"74622",37890,1,NA,NA,13,0.57487798944527
"74623",37890,3,NA,NA,2,0.347027027027027
"74624",37891,1,NA,NA,12,0.490974668186078
"74625",37891,2,NA,NA,2,0.452941176470588
"74626",37891,4,NA,NA,2,0.513266331658291
"74627",37891,5,NA,NA,2,0.450561797752809
"74628",37892,1,NA,NA,18,0.505822042322357
"74629",37892,3,NA,NA,1,0.0683823529411765
"74630",37892,4,NA,NA,3,0.853658536585366
"74631",37892,5,NA,NA,1,0.236805555555556
"74632",37893,1,NA,NA,9,0.367840524573171
"74633",37893,2,NA,NA,1,0.216666666666667
"74634",37893,5,NA,NA,4,0.418023829667231
"74635",37894,1,NA,NA,7,0.429256377195082
"74636",37894,2,NA,NA,3,0.822916666666667
"74637",37894,5,NA,NA,2,0.473611111111111
"74638",37895,1,NA,NA,7,0.341739078296507
"74639",37895,2,NA,NA,2,2.425
"74640",37895,5,NA,NA,2,0.473611111111111
"74641",37896,1,NA,NA,7,0.429232693314417
"74642",37896,2,NA,NA,2,0.467379679144385
"74643",37896,5,NA,NA,2,0.473611111111111
"74644",37896,6,NA,NA,2,0.414606741573034
"74645",37897,1,NA,NA,9,0.449991159096692
"74646",37897,2,NA,NA,2,0.467379679144385
"74647",37897,5,NA,NA,2,0.473611111111111
"74648",37898,1,NA,NA,9,0.483618326915388
"74649",37898,2,NA,NA,2,0.467379679144385
"74650",37898,5,NA,NA,3,0.84
"74651",37899,1,NA,NA,6,0.488151000568146
"74652",37899,2,NA,NA,2,0.467379679144385
"74653",37899,5,NA,NA,3,0.685430463576159
"74654",37900,1,NA,NA,6,0.724312414132773
"74655",37900,2,NA,NA,2,0.467379679144385
"74656",37901,1,NA,NA,7,0.417418882676328
"74657",37901,2,NA,NA,5,0.836631016042781
"74658",37902,1,NA,NA,11,0.443353755258768
"74659",37902,2,NA,NA,2,0.317825311942959
"74660",37902,4,NA,NA,2,0.82183908045977
"74661",37902,5,NA,NA,2,0.345833333333333
"74662",37903,1,NA,NA,8,0.492719855064807
"74663",37903,5,NA,NA,2,0.345833333333333
"74664",37904,1,NA,NA,13,0.484272012035567
"74665",37904,5,NA,NA,2,0.345833333333333
"74666",37905,1,NA,NA,12,0.441861297749852
"74667",37905,2,NA,NA,1,0.273395061728395
"74668",37905,5,NA,NA,4,0.447916666666667
"74669",37906,1,NA,NA,12,0.507788290985977
"74670",37906,2,NA,NA,2,0.54679012345679
"74671",37906,5,NA,NA,2,0.345833333333333
"74672",37907,1,NA,NA,9,0.502671735768849
"74673",37907,2,NA,NA,2,0.54679012345679
"74674",37907,5,NA,NA,1,0.235326086956522
"74675",37908,1,NA,NA,6,0.576481698966155
"74676",37908,2,NA,NA,4,0.549554002125746
"74677",37908,5,NA,NA,1,0.235326086956522
"74678",37909,1,NA,NA,6,0.436937182728582
"74679",37909,2,NA,NA,4,0.549554002125746
"74680",37910,1,NA,NA,10,0.42671538923962
"74681",37910,2,NA,NA,4,0.549554002125746
"74682",37911,1,NA,NA,13,0.413368775382763
"74683",37911,2,NA,NA,3,0.399945348164341
"74684",37911,5,NA,NA,2,0.68042328042328
"74685",37912,1,NA,NA,10,0.516364692624388
"74686",37912,2,NA,NA,4,0.523731755931332
"74687",37912,5,NA,NA,2,0.68042328042328
"74688",37913,1,NA,NA,13,0.399829391894512
"74689",37913,2,NA,NA,2,0.495145631067961
"74690",37913,5,NA,NA,1,0.34021164021164
"74691",37914,1,NA,NA,9,0.435606531177458
"74692",37914,2,NA,NA,2,0.495145631067961
"74693",37915,1,NA,NA,9,0.447761693649117
"74694",37915,2,NA,NA,2,0.495145631067961
"74695",37915,4,NA,NA,2,0.467777777777778
"74696",37916,1,NA,NA,7,0.387576124218592
"74697",37916,2,NA,NA,1,0.247572815533981
"74698",37916,4,NA,NA,2,0.467777777777778
"74699",37917,1,NA,NA,9,0.377995779679083
"74700",37917,4,NA,NA,2,0.467777777777778
"74701",37918,1,NA,NA,10,0.377751086946758
"74702",37918,4,NA,NA,2,0.467777777777778
"74703",37919,1,NA,NA,13,0.454535444716745
"74704",37919,4,NA,NA,1,0.233888888888889
"74705",37920,1,NA,NA,10,0.4492137802367
"74706",37921,1,NA,NA,9,0.556059669116121
"74707",37921,2,NA,NA,1,0.293650793650794
"74708",37922,1,NA,NA,9,0.531843539002103
"74709",37922,2,NA,NA,2,0.587301587301587
"74710",37922,3,NA,NA,1,0.233913043478261
"74711",37922,6,NA,NA,2,0.580073800738007
"74712",37923,1,NA,NA,6,0.386735816550957
"74713",37923,2,NA,NA,2,0.587301587301587
"74714",37923,3,NA,NA,2,0.467826086956522
"74715",37923,6,NA,NA,3,0.403994497542149
"74716",37924,1,NA,NA,10,0.476281222345199
"74717",37924,2,NA,NA,2,0.587301587301587
"74718",37924,3,NA,NA,2,0.467826086956522
"74719",37924,6,NA,NA,4,0.517952094715293
"74720",37925,1,NA,NA,13,0.541864163584144
"74721",37925,2,NA,NA,1,0.293650793650794
"74722",37925,3,NA,NA,2,0.467826086956522
"74723",37925,6,NA,NA,3,0.372933644530792
"74724",37926,1,NA,NA,10,0.424914783736481
"74725",37926,3,NA,NA,1,0.233913043478261
"74726",37926,5,NA,NA,2,0.541899441340782
"74727",37926,6,NA,NA,2,0.45583038869258
"74728",37927,1,NA,NA,15,0.502222415754637
"74729",37927,5,NA,NA,3,0.812849162011173
"74730",37927,6,NA,NA,1,0.22791519434629
"74731",37928,1,NA,NA,13,0.494584626589269
"74732",37928,2,NA,NA,6,0.731061060787952
"74733",37928,5,NA,NA,2,0.541899441340782
"74734",37929,1,NA,NA,13,0.494037074606171
"74735",37929,2,NA,NA,5,0.794086270871985
"74736",37930,1,NA,NA,9,0.419102751771306
"74737",37930,2,NA,NA,2,0.469387755102041
"74738",37930,5,NA,NA,3,0.355505549410733
"74739",37931,1,NA,NA,6,0.403929388485061
"74740",37931,5,NA,NA,4,0.492448224569968
"74741",37932,1,NA,NA,8,0.542460329455523
"74742",37932,5,NA,NA,6,0.629241905810873
"74743",37933,1,NA,NA,8,0.510566003646329
"74744",37933,4,NA,NA,1,0.227439024390244
"74745",37933,5,NA,NA,3,0.314620952905437
"74746",37934,1,NA,NA,8,0.425295077993052
"74747",37934,4,NA,NA,2,0.454878048780488
"74748",37934,5,NA,NA,3,0.630612244897959
"74749",37935,1,NA,NA,5,0.434939471635378
"74750",37935,2,NA,NA,3,0.382339743589744
"74751",37935,4,NA,NA,5,0.585350416795307
"74752",37935,5,NA,NA,1,0.210204081632653
"74753",37936,1,NA,NA,4,0.328618384466338
"74754",37936,2,NA,NA,3,0.9325
"74755",37936,4,NA,NA,2,0.477215189873418
"74756",37937,1,NA,NA,3,0.345860515688102
"74757",37937,5,NA,NA,2,0.394285714285714
"74758",37938,1,NA,NA,3,0.345203359858532
"74759",37938,3,NA,NA,2,0.295397489539749
"74760",37938,5,NA,NA,2,0.394285714285714
"74761",37939,1,NA,NA,10,0.4385393125285
"74762",37939,2,NA,NA,1,0.25
"74763",37939,3,NA,NA,2,0.295397489539749
"74764",37939,5,NA,NA,1,0.197142857142857
"74765",37940,1,NA,NA,11,0.40451079632253
"74766",37940,2,NA,NA,5,0.42434298203529
"74767",37940,3,NA,NA,1,0.147698744769874
"74768",37940,5,NA,NA,2,0.440740740740741
"74769",37941,1,NA,NA,7,0.407502234320288
"74770",37941,2,NA,NA,6,0.513100378484994
"74771",37941,5,NA,NA,2,0.440740740740741
"74772",37942,1,NA,NA,6,0.330781388239863
"74773",37942,2,NA,NA,4,0.526506107477767
"74774",37942,5,NA,NA,3,0.310860860860861
"74775",37943,1,NA,NA,7,0.523832757190703
"74776",37943,2,NA,NA,2,0.52046783625731
"74777",37943,5,NA,NA,2,0.401351351351351
"74778",37944,1,NA,NA,1,0.252941176470588
"74779",37948,2,NA,NA,1,0.232926829268293
"74780",37949,1,NA,NA,2,0.704035874439462
"74781",37949,2,NA,NA,2,0.465853658536585
"74782",37951,2,NA,NA,2,0.824175824175824
"74783",37952,1,NA,NA,3,1.95671052631579
"74784",37954,1,NA,NA,2,0.846153846153846
"74785",37955,1,NA,NA,4,0.534663461538462
"74786",37958,3,NA,NA,2,1.125
"74787",37961,1,NA,NA,2,0.871186440677966
"74788",37964,1,NA,NA,2,0.742307692307692
"74789",37968,1,NA,NA,1,0.713636363636364
"74790",37969,1,NA,NA,5,1.08984215141771
"74791",37970,1,NA,NA,1,0.41063829787234
"74792",37970,2,NA,NA,3,1.10958904109589
"74793",37971,1,NA,NA,2,0.821276595744681
"74794",37974,0,NA,NA,1,0.383076923076923
"74795",37974,1,NA,NA,2,0.0305332979570178
"74796",37975,0,NA,NA,2,0.766153846153846
"74797",37975,1,NA,NA,5,0.704782778010767
"74798",37976,1,NA,NA,2,0.335570469798658
"74799",37976,2,NA,NA,2,0.85531914893617
"74800",37977,1,NA,NA,1,0.167785234899329
"74801",37977,2,NA,NA,3,0.656452738053715
"74802",37978,1,NA,NA,1,0.165727699530516
"74803",37978,2,NA,NA,1,0.442622950819672
"74804",37979,1,NA,NA,1,0.165727699530516
"74805",37980,5,NA,NA,2,0.464788732394366
"74806",37981,5,NA,NA,1,0.232394366197183
"74807",38038,1,NA,NA,2,0.753372781065089
"74808",38039,1,NA,NA,1,0.376686390532544
"74809",38040,1,NA,NA,1,0.248618784530387
"74810",38043,1,NA,NA,6,0.0583357488797903
"74811",38047,1,NA,NA,2,0.559776536312849
"74812",38048,1,NA,NA,1,0.279888268156425
"74813",38050,1,NA,NA,5,0.481325203488036
"74814",38051,1,NA,NA,4,0.344702336843356
"74815",38053,1,NA,NA,5,0.853514434283665
"74816",38054,1,NA,NA,1,0.423484848484848
"74817",38056,1,NA,NA,1,0.289963099630996
"74818",38057,1,NA,NA,2,0.579926199261993
"74819",38058,5,NA,NA,2,0.496
"74820",38060,4,NA,NA,1,0.300490196078431
"74821",38061,1,NA,NA,3,0.929454545454546
"74822",38061,4,NA,NA,2,0.600980392156863
"74823",38061,5,NA,NA,1,0.344444444444444
"74824",38062,1,NA,NA,2,0.492811387900356
"74825",38062,2,NA,NA,3,0.884321608040201
"74826",38062,5,NA,NA,1,0.344444444444444
"74827",38063,1,NA,NA,1,0.246405693950178
"74828",38066,1,NA,NA,1,0.248976377952756
"74829",38067,1,NA,NA,2,0.497952755905512
"74830",38068,1,NA,NA,2,0.497952755905512
"74831",38069,1,NA,NA,2,0.497952755905512
"74832",38070,1,NA,NA,2,0.497952755905512
"74833",38071,1,NA,NA,4,0.554753076981882
"74834",38071,5,NA,NA,3,0.740174672489083
"74835",38072,1,NA,NA,5,0.438529319710078
"74836",38072,5,NA,NA,2,0.507818930041152
"74837",38073,1,NA,NA,6,0.624843422274181
"74838",38073,2,NA,NA,3,0.898235294117647
"74839",38074,1,NA,NA,2,0.497952755905512
"74840",38075,1,NA,NA,5,0.454860748764516
"74841",38076,1,NA,NA,1,0.288479262672811
"74842",38077,1,NA,NA,2,0.698589743589744
"74843",38077,3,NA,NA,2,0.39625
"74844",38078,3,NA,NA,2,2.08333333333333
"74845",38079,1,NA,NA,2,0.567830687830688
"74846",38079,3,NA,NA,2,2.08333333333333
"74847",38080,2,NA,NA,3,0.86578947368421
"74848",38080,3,NA,NA,2,2.08333333333333
"74849",38088,1,NA,NA,5,0.450098642719305
"74850",38089,1,NA,NA,13,0.466791033300446
"74851",38089,2,NA,NA,2,0.328472868217054
"74852",38089,3,NA,NA,3,0.65859375
"74853",38090,1,NA,NA,10,0.42621149820737
"74854",38090,2,NA,NA,3,0.473806201550388
"74855",38090,5,NA,NA,2,0.477586206896552
"74856",38091,1,NA,NA,19,0.551326576687531
"74857",38091,2,NA,NA,2,0.493167701863354
"74858",38091,5,NA,NA,2,0.519685039370079
"74859",38092,1,NA,NA,18,0.588609191724926
"74860",38092,2,NA,NA,8,0.395477683455858
"74861",38092,4,NA,NA,2,0.505194805194805
"74862",38092,5,NA,NA,6,0.56993340839726
"74863",38092,6,NA,NA,3,0.689732142857143
"74864",38093,1,NA,NA,14,0.379744344332397
"74865",38093,2,NA,NA,8,0.365226711908926
"74866",38093,5,NA,NA,1,0.262244897959184
"74867",38094,1,NA,NA,9,0.36093507560324
"74868",38094,2,NA,NA,12,0.506382341436425
"74869",38094,5,NA,NA,1,0.262244897959184
"74870",38095,1,NA,NA,12,0.42616339341508
"74871",38095,2,NA,NA,7,0.289839490753715
"74872",38095,6,NA,NA,2,0.45982905982906
"74873",38096,1,NA,NA,12,0.422140127152825
"74874",38096,2,NA,NA,2,0.509345794392523
"74875",38096,3,NA,NA,3,0.365645363408521
"74876",38097,1,NA,NA,8,0.530757201664491
"74877",38097,2,NA,NA,2,0.509345794392523
"74878",38097,3,NA,NA,1,0.239624060150376
"74879",38098,1,NA,NA,6,0.48313741431532
"74880",38098,2,NA,NA,2,0.509345794392523
"74881",38098,3,NA,NA,2,0.400961538461538
"74882",38099,1,NA,NA,4,0.502754901960784
"74883",38099,2,NA,NA,6,0.520888744273115
"74884",38099,3,NA,NA,2,0.646259541984733
"74885",38100,1,NA,NA,8,0.525760459997953
"74886",38100,2,NA,NA,2,0.509345794392523
"74887",38101,1,NA,NA,15,0.478203814188319
"74888",38101,2,NA,NA,4,0.50500846766606
"74889",38102,1,NA,NA,10,0.493557545199898
"74890",38102,2,NA,NA,4,0.488929653953018
"74891",38102,3,NA,NA,4,0.543478639930253
"74892",38102,4,NA,NA,2,0.443809523809524
"74893",38102,6,NA,NA,2,0.539393939393939
"74894",38103,1,NA,NA,6,0.516272296845247
"74895",38103,2,NA,NA,2,0.0275693311582382
"74896",38103,5,NA,NA,2,0.648648648648649
"74897",38104,1,NA,NA,11,0.416986465974683
"74898",38104,2,NA,NA,3,1.60677480916031
"74899",38105,1,NA,NA,11,0.532099968054651
"74900",38105,2,NA,NA,3,1.59680656934307
"74901",38105,3,NA,NA,2,0.598148148148148
"74902",38105,5,NA,NA,4,0.603281464161896
"74903",38106,1,NA,NA,22,0.484465403669883
"74904",38106,2,NA,NA,2,0.594202898550725
"74905",38107,1,NA,NA,9,6.33440243360642
"74906",38107,2,NA,NA,6,0.477009648011667
"74907",38108,1,NA,NA,16,0.406094667281248
"74908",38108,2,NA,NA,4,0.31974037663671
"74909",38109,1,NA,NA,9,0.341661842268999
"74910",38109,3,NA,NA,4,0.435251868703282
"74911",38109,5,NA,NA,2,0.532967032967033
"74912",38110,1,NA,NA,12,0.459202097187951
"74913",38110,3,NA,NA,2,0.590909090909091
"74914",38110,4,NA,NA,2,0.456353591160221
"74915",38110,6,NA,NA,2,0.629125
"74916",38111,1,NA,NA,19,0.461473070050528
"74917",38111,5,NA,NA,1,0.197972972972973
"74918",38112,1,NA,NA,20,0.276841328616031
"74919",38112,2,NA,NA,2,0.705882352941177
"74920",38112,5,NA,NA,3,0.311637088896125
"74921",38113,1,NA,NA,14,0.267486485287788
"74922",38113,2,NA,NA,4,0.545410487544829
"74923",38113,3,NA,NA,2,0.386904761904762
"74924",38114,1,NA,NA,9,0.381229409724049
"74925",38114,2,NA,NA,4,0.216067522310626
"74926",38114,3,NA,NA,2,0.590604026845638
"74927",38114,6,NA,NA,2,0.628092485549133
"74928",38115,0,NA,NA,2,0.379904306220096
"74929",38115,1,NA,NA,2,0.458959537572254
"74930",38115,3,NA,NA,2,0.561290322580645
"74931",38116,1,NA,NA,15,0.353990518044219
"74932",38116,2,NA,NA,4,0.55187160651549
"74933",38116,3,NA,NA,2,0.532528735632184
"74934",38117,1,NA,NA,22,0.453919147528543
"74935",38118,0,NA,NA,2,0.45632183908046
"74936",38118,1,NA,NA,21,0.471954572070022
"74937",38118,2,NA,NA,2,0.480225988700565
"74938",38118,4,NA,NA,2,0.514438502673797
"74939",38118,5,NA,NA,2,0.401075268817204
"74940",38118,6,NA,NA,2,0.49645390070922
"74941",38119,1,NA,NA,28,0.381363242356742
"74942",38119,2,NA,NA,2,0.46993006993007
"74943",38120,1,NA,NA,16,0.383365451513295
"74944",38120,2,NA,NA,4,0.608204245553643
"74945",38120,3,NA,NA,2,0.450961538461538
"74946",38120,5,NA,NA,8,0.510988186022265
"74947",38120,6,NA,NA,1,0.305309734513274
"74948",38121,1,NA,NA,23,0.435256204787997
"74949",38121,2,NA,NA,7,0.470014012718034
"74950",38121,3,NA,NA,4,0.499148583484026
"74951",38121,4,NA,NA,1,0.272727272727273
"74952",38122,1,NA,NA,19,0.474046506853979
"74953",38122,3,NA,NA,2,0.401408450704225
"74954",38122,4,NA,NA,2,0.427472527472527
"74955",38122,5,NA,NA,2,0.362903225806452
"74956",38123,1,NA,NA,15,0.415154834986345
"74957",38123,2,NA,NA,1,0.24975845410628
"74958",38124,1,NA,NA,16,0.308694176131702
"74959",38124,2,NA,NA,1,0.24975845410628
"74960",38125,1,NA,NA,12,0.525690144213824
"74961",38125,3,NA,NA,3,0.388229166666667
"74962",38125,5,NA,NA,1,0.236805555555556
"74963",38126,1,NA,NA,9,0.44056308360568
"74964",38126,2,NA,NA,2,0.467379679144385
"74965",38126,3,NA,NA,3,0.287576013513514
"74966",38126,5,NA,NA,2,0.473611111111111
"74967",38127,1,NA,NA,8,0.549184092885064
"74968",38127,2,NA,NA,4,0.460160427807487
"74969",38127,4,NA,NA,2,0.513266331658291
"74970",38127,5,NA,NA,4,0.46208645443196
"74971",38128,1,NA,NA,15,0.492979314447119
"74972",38128,2,NA,NA,2,0.467379679144385
"74973",38128,4,NA,NA,1,0.284552845528455
"74974",38128,5,NA,NA,1,0.236805555555556
"74975",38129,1,NA,NA,5,0.439209423337907
"74976",38129,2,NA,NA,2,0.467379679144385
"74977",38129,4,NA,NA,1,0.284552845528455
"74978",38129,5,NA,NA,2,0.36243654822335
"74979",38130,1,NA,NA,6,0.752894088669951
"74980",38130,2,NA,NA,3,0.342023172905526
"74981",38131,1,NA,NA,4,0.518647085002225
"74982",38131,2,NA,NA,3,0.342023172905526
"74983",38132,1,NA,NA,5,0.438638209335884
"74984",38132,6,NA,NA,2,0.414606741573034
"74985",38133,1,NA,NA,5,0.256439072194663
"74986",38133,5,NA,NA,1,0.172916666666667
"74987",38134,1,NA,NA,12,0.433837909197235
"74988",38134,5,NA,NA,2,0.345833333333333
"74989",38135,1,NA,NA,12,0.437020578641504
"74990",38135,5,NA,NA,5,0.539375
"74991",38136,1,NA,NA,17,0.465311046827015
"74992",38136,2,NA,NA,2,0.54679012345679
"74993",38136,5,NA,NA,4,0.40139348785872
"74994",38137,1,NA,NA,14,0.503325006143426
"74995",38137,2,NA,NA,2,0.54679012345679
"74996",38137,5,NA,NA,2,0.345833333333333
"74997",38138,1,NA,NA,12,0.464122818642922
"74998",38138,2,NA,NA,4,0.408303282722622
"74999",38139,1,NA,NA,6,0.576481698966155
"75000",38139,2,NA,NA,6,0.634343190959648
"75001",38139,4,NA,NA,2,0.82183908045977
"75002",38140,1,NA,NA,4,0.587744131183045
"75003",38140,2,NA,NA,5,0.500356262855073
"75004",38140,5,NA,NA,1,0.275
"75005",38141,1,NA,NA,10,0.569926940751664
"75006",38141,2,NA,NA,3,0.412856471261549
"75007",38141,5,NA,NA,1,0.275
"75008",38142,1,NA,NA,6,0.405166858949304
"75009",38142,2,NA,NA,3,0.399945348164341
"75010",38143,1,NA,NA,8,0.485198576697858
"75011",38143,2,NA,NA,4,0.523731755931332
"75012",38143,5,NA,NA,2,0.470652173913043
"75013",38144,1,NA,NA,9,0.424219216737512
"75014",38144,2,NA,NA,2,0.495145631067961
"75015",38145,1,NA,NA,11,0.517042428613356
"75016",38145,2,NA,NA,2,0.495145631067961
"75017",38146,1,NA,NA,11,0.452410607238579
"75018",38146,2,NA,NA,2,0.495145631067961
"75019",38147,1,NA,NA,9,0.356272447799284
"75020",38147,2,NA,NA,1,0.247572815533981
"75021",38147,4,NA,NA,2,0.467777777777778
"75022",38148,1,NA,NA,12,0.305680702316486
"75023",38148,4,NA,NA,2,0.467777777777778
"75024",38149,1,NA,NA,9,0.279200034019757
"75025",38149,4,NA,NA,2,0.467777777777778
"75026",38149,5,NA,NA,1,0.34021164021164
"75027",38150,1,NA,NA,10,0.377751086946758
"75028",38150,4,NA,NA,3,0.701666666666667
"75029",38150,5,NA,NA,3,1.02063492063492
"75030",38151,1,NA,NA,11,0.435309504720583
"75031",38152,1,NA,NA,9,0.463366060093564
"75032",38153,1,NA,NA,7,0.531488276871341
"75033",38153,2,NA,NA,1,0.293650793650794
"75034",38154,1,NA,NA,8,0.499982902062184
"75035",38154,2,NA,NA,2,0.587301587301587
"75036",38154,6,NA,NA,2,0.580073800738007
"75037",38155,1,NA,NA,8,0.427785397169498
"75038",38155,2,NA,NA,2,0.587301587301587
"75039",38155,3,NA,NA,2,0.467826086956522
"75040",38155,6,NA,NA,3,0.403994497542149
"75041",38156,1,NA,NA,8,0.401971698535676
"75042",38156,2,NA,NA,2,0.587301587301587
"75043",38156,3,NA,NA,2,0.467826086956522
"75044",38156,6,NA,NA,4,0.517952094715293
"75045",38157,1,NA,NA,11,0.521725666789644
"75046",38157,2,NA,NA,1,0.293650793650794
"75047",38157,3,NA,NA,2,0.467826086956522
"75048",38157,6,NA,NA,4,0.517952094715293
"75049",38158,1,NA,NA,10,0.501850312562177
"75050",38158,3,NA,NA,2,0.467826086956522
"75051",38158,6,NA,NA,2,0.45583038869258
"75052",38159,1,NA,NA,10,0.523544205130242
"75053",38159,5,NA,NA,2,0.541899441340782
"75054",38159,6,NA,NA,1,0.22791519434629
"75055",38160,1,NA,NA,9,0.411334906268452
"75056",38160,5,NA,NA,2,0.541899441340782
"75057",38161,1,NA,NA,14,0.543828685838517
"75058",38161,2,NA,NA,2,0.338369666048237
"75059",38161,5,NA,NA,2,0.541899441340782
"75060",38162,1,NA,NA,14,0.535076989531436
"75061",38162,2,NA,NA,4,0.676739332096475
"75062",38163,1,NA,NA,9,0.391189756706354
"75063",38163,2,NA,NA,4,0.676739332096475
"75064",38163,5,NA,NA,4,0.492448224569968
"75065",38164,1,NA,NA,7,0.361833230814801
"75066",38164,2,NA,NA,1,0.23469387755102
"75067",38164,5,NA,NA,4,0.492448224569968
"75068",38165,1,NA,NA,6,0.394963830856083
"75069",38165,2,NA,NA,3,0.948529411764706
"75070",38165,5,NA,NA,4,0.492448224569968
"75071",38166,1,NA,NA,6,0.512962978956571
"75072",38166,5,NA,NA,1,0.273885350318471
"75073",38167,1,NA,NA,6,0.402963876731081
"75074",38167,4,NA,NA,3,0.682317073170732
"75075",38167,5,NA,NA,1,0.210204081632653
"75076",38168,1,NA,NA,5,0.452343640510135
"75077",38168,4,NA,NA,3,0.346742821858598
"75078",38168,5,NA,NA,2,0.420408163265306
"75079",38169,1,NA,NA,5,0.41438836497316
"75080",38169,2,NA,NA,1,0.310833333333333
"75081",38169,4,NA,NA,3,0.352327107131831
"75082",38169,5,NA,NA,4,0.661618715778995
"75083",38170,1,NA,NA,2,0.444594594594595
"75084",38170,2,NA,NA,2,0.621666666666667
"75085",38170,4,NA,NA,2,0.477215189873418
"75086",38170,5,NA,NA,2,0.324278745644599
"75087",38171,1,NA,NA,3,0.345860515688102
"75088",38171,2,NA,NA,2,0.268878205128205
"75089",38171,5,NA,NA,2,0.394285714285714
"75090",38172,1,NA,NA,7,0.385840535973864
"75091",38172,2,NA,NA,1,0.226923076923077
"75092",38172,3,NA,NA,3,0.443096234309623
"75093",38172,5,NA,NA,2,0.394285714285714
"75094",38173,1,NA,NA,9,0.401471168029321
"75095",38173,2,NA,NA,1,0.25
"75096",38173,3,NA,NA,2,0.295397489539749
"75097",38174,1,NA,NA,10,0.377712962480497
"75098",38174,2,NA,NA,5,0.628378378378378
"75099",38174,5,NA,NA,2,0.440740740740741
"75100",38175,1,NA,NA,6,0.352725955703789
"75101",38175,2,NA,NA,8,0.517296405327782
"75102",38175,5,NA,NA,2,0.440740740740741
"75103",38176,1,NA,NA,8,0.36438461660424
"75104",38176,2,NA,NA,3,0.393370012803211
"75105",38176,5,NA,NA,1,0.200675675675676
"75106",38177,1,NA,NA,6,0.45519240631351
"75107",38177,2,NA,NA,2,0.52046783625731
"75108",38177,5,NA,NA,3,0.602027027027027
"75109",38178,1,NA,NA,1,0.252941176470588
"75110",38185,1,NA,NA,2,0.704035874439462
"75111",38185,2,NA,NA,1,0.232926829268293
"75112",38186,2,NA,NA,5,0.851058697400161
"75113",38187,1,NA,NA,3,1.95671052631579
"75114",38187,2,NA,NA,1,0.232926829268293
"75115",38189,1,NA,NA,1,0.423076923076923
"75116",38190,1,NA,NA,1,0.423076923076923
"75117",38192,1,NA,NA,3,0.64625
"75118",38194,3,NA,NA,2,1.125
"75119",38196,1,NA,NA,1,0.435593220338983
"75120",38197,1,NA,NA,1,0.435593220338983
"75121",38201,1,NA,NA,3,1.11346153846154
"75122",38204,1,NA,NA,2,1.42727272727273
"75123",38206,1,NA,NA,2,0.501607717041801
"75124",38207,1,NA,NA,2,0.33072107819662
"75125",38207,2,NA,NA,2,0.73972602739726
"75126",38208,1,NA,NA,1,0.41063829787234
"75127",38208,2,NA,NA,1,0.36986301369863
"75128",38211,1,NA,NA,1,0.0152666489785089
"75129",38212,0,NA,NA,3,1.14923076923077
"75130",38212,1,NA,NA,4,0.474944068333348
"75131",38213,0,NA,NA,1,0.383076923076923
"75132",38213,1,NA,NA,3,0.397623944576748
"75133",38213,2,NA,NA,1,0.427659574468085
"75134",38214,1,NA,NA,2,0.335570469798658
"75135",38214,2,NA,NA,5,1.0841123125218
"75136",38215,1,NA,NA,3,0.497183098591549
"75137",38215,2,NA,NA,1,0.442622950819672
"75138",38217,5,NA,NA,2,0.464788732394366
"75139",38218,5,NA,NA,1,0.232394366197183
"75140",38272,1,NA,NA,1,0.376686390532544
"75141",38273,1,NA,NA,3,1.13005917159763
"75142",38277,1,NA,NA,1,0.0215617715617716
"75143",38278,1,NA,NA,5,0.0475548630989045
"75144",38282,1,NA,NA,3,0.839664804469274
"75145",38285,1,NA,NA,5,0.638980632989373
"75146",38286,1,NA,NA,4,0.538760098470927
"75147",38288,1,NA,NA,5,0.921913663259817
"75148",38292,1,NA,NA,2,0.579926199261993
"75149",38293,5,NA,NA,2,0.496
"75150",38294,5,NA,NA,1,0.248
"75151",38296,1,NA,NA,3,0.51275935828877
"75152",38296,4,NA,NA,2,0.600980392156863
"75153",38297,1,NA,NA,1,0.246405693950178
"75154",38297,2,NA,NA,3,0.884321608040201
"75155",38297,5,NA,NA,3,1.03333333333333
"75156",38298,1,NA,NA,1,0.246405693950178
"75157",38306,1,NA,NA,3,0.917330097087379
"75158",38306,5,NA,NA,2,0.493449781659389
"75159",38307,5,NA,NA,2,0.507818930041152
"75160",38308,1,NA,NA,5,0.475570904713918
"75161",38308,2,NA,NA,1,0.299411764705882
"75162",38309,2,NA,NA,1,0.299411764705882
"75163",38310,1,NA,NA,1,0.269323671497585
"75164",38311,1,NA,NA,3,0.423141098421603
"75165",38313,1,NA,NA,3,1.04788461538462
"75166",38313,3,NA,NA,2,0.39625
"75167",38314,1,NA,NA,1,0.283915343915344
"75168",38315,1,NA,NA,2,0.567830687830688
"75169",38315,2,NA,NA,1,0.28859649122807
"75170",38316,2,NA,NA,1,0.28859649122807
"75171",38317,3,NA,NA,2,2.08333333333333
"75172",38318,3,NA,NA,2,2.08333333333333
"75173",38319,3,NA,NA,2,2.08333333333333
